Date,Ingredients,Source_tag
2022-05,"Together with @QMixers, we invite you to Tales of the Cocktail to connect with and learn from the hottest leaders in the industry! 🙌 Can't wait to see you July 25-29. Celebrate Tales turning 20 with us by purchasing your tickets today. 🔗 is in the bio!",Instagram
2022-05,"We don't need any encourag-mint to enjoy #MintJulepDay! Enjoy this fresh take on the traditional Kentucky Derby cocktail 🍃Last Man Standing🍃 crafted by @theweekendmixologist.

🍃 1 oz Cognac
🍃 ½ oz Jamaican Rum
🍃 ¾ oz Amaro CioCiaro
🍃 1 Teaspoon Peach Liqueur
🍃 6-8 Mint leaves

To your glass, add mint leaves and peach liqueur and softly muddle. Add remaining ingredients and then fill half way with crushed ice. Stir and then top with ice. Garnish with fresh mint, a slice of peach and top with powdered sugar.",Instagram
2022-05,"Meet the White Coat CAP Class of 2022⁠
⁠
Our longest returning Cocktail Apprentice Program members, the CAP White Coats are responsible for managing and directing the entire Cocktail Apprentice Program during the 20 year anniversary celebration of Tales of the Cocktail July 25-29, and are involved in the selection and performance of the Red, Grey & Black Coats. ⁠
⁠
Follow the 🔗 link in bio to Meet the #CAP2022 White Coat Class and learn more about the Cocktail Apprentice Program.⁠
⁠
Planning on attending Tales of the Cocktail 2022? Follow the link in bio to start purchasing tickets and building your agenda now!⁠
⁠
#totc2022 #totc  #totcf #CAP2022 #CAPWhiteCoat #TalesTurns20 #totc20yearanniversary  #20YearsofTales",Instagram
2022-05,"Want admission to 5️⃣ days of tasting events at Tales of the Cocktail 2022?⁠
⁠
Ready to access:⁠
⁠
🥂 Toast to Tales⁠
🍹 Morning Bar⁠
🧉 Grab + Geaux⁠
🍸 Corner Bar⁠
🍺 Not + Low Bar⁠
⁠
+ every Tasting Room at the @ritzcarltonneworleans? Tap the link in our bio to get your Tasting Ticket Package ASAP! 💨",Instagram
2022-05,"For #AAPIHeritageMonth, @therealdiedrich of Pacific Cocktail Haven (@pch_sf) and Kona Street Market Bar (@konasstreetmarketbar) created the Leeward Negroni as a reflection of his career, style and culture. Get the full recipe and read more by following the link in bio.🔗⁠
⁠
#totc2022 #totc #TalesoftheCocktail2022 #totcf #TalesTurns20 #totc20yearanniversary  #20YearsofTales #totc2022heritagemonthseries #AsainPacificHeritageMonth #AsiaPacific",Instagram
2022-05,"Meet the Black Coat CAP Class of 2022⁠
⁠
Acting as “Assistant Managers,” The Cocktail Apprentice Program Black Coats will support Tales of the Cocktail 2022 with their detail oriented minds to manage and communicate with the #CAP2022 Grey Coat Class. CAP Black Coats will monitor and lead the Cocktail Apprentice Red and Grey Coats to ensure the success of the 20 year anniversary celebration of Tales of the Cocktail taking place July 25-29 back in New Orleans.⁠
⁠
Follow the 🔗 link in bio to Meet the #CAP2022 Black Coat Class and learn more about the Cocktail Apprentice Program.⁠
⁠
Planning on attending Tales of the Cocktail 2022? Follow the link in bio to start purchasing tickets and building your agenda now!⁠
⁠
#totc2022 #totc  #totcf #CAP2022 #CAPBlackCoat #TalesTurns20 #totc20yearanniversary  #20YearsofTales",Instagram
2022-05,"Coming this summer: the inaugural New Orleans Spirits Competition. Where the best spirits and the best bartenders meet - follow the link in bio and register today! ⁠
⁠
This new global call for recognizing spirits aims to determine the best spirits being produced today – craft brands as well as legacy brands are encouraged to register. The New Orleans Spirits Competition is open to all classes of spirits – whiskey, gin, brandy, vodka, rum, agave spirits, liqueurs – as well as the emerging class of non-alcoholic spirits. ⁠
⁠
Questions? Follow and reach out to @nolaspiritscomp⁠
⁠
The best spirits in the world will be announced at Tales of the Cocktail 2022, the world’s premiere cocktail event. Link in bio to start purchasing tickets and  building your agenda today!⁠
⁠
#NewOrleansSpiritsCompetition #NOSC2022 #totc2022 #totc #TalesoftheCocktail2022 #totcf⁠",Instagram
2022-05,"Meet the Grey Coat CAP Class of 2022⁠
⁠
Welcome back to the Cocktail Apprentice Program, Grey Coats! Graduated Red Coats, the @cocktailapprentice Program Grey Coats are Tales of the Cocktail behind the scenes leaders! While providing mentorship to the incoming #CAP2022 Red Coat Class, the Grey Coat Class will be responsible for running slated seminars at the 20-year anniversary celebration of #TalesoftheCocktail, and will play an integral role in the success of all of this year's educational programming taking place July 25-29 back in New Orleans.⁠
⁠
Follow the 🔗 link in bio to Meet the #CAP2022 Grey Coat Class and learn more about the Cocktail Apprentice Program.⁠
⁠
Planning on attending Tales of the Cocktail 2022? Follow the link in bio to start purchasing tickets and building your agenda now!⁠
⁠
#totc2022 #totc  #totcf #CAP2022 #CAPGreyCoat2022 #TalesTurns20 #totc20yearanniversary  #20yearsoftales",Instagram
2022-05,"We think it's neat. We think it rocks. Let's celebrate #WorldWhiskeyDay! 🥃 Enjoy this elevated Whiskey Sour, ☁️Behind Every Cloud☁️, from @twohandsphx at @highballphx. ⬇️

☁️ 2.00 oz Peach Tea infused Buffalo Trace Highball Single Barrel Select
☁️ 0.25 oz John Taylor Falernum
☁️ 0.25 oz Heirloom Alchemeres 
☁️ 0.50 oz Lemon
☁️ 0.50 oz Bergamot Citrus (Boiron)
☁️ 0.50 oz House made Ginger Syrup
☁️ 0.25 oz ""Trimple"" Syrup, a blended triple syrup (Agave, Honey, 2:1), inspired by Dale DeGroff 
☁️ 1.00 oz Egg White
☁️ 1 Dash Passion Fruit Bitters

Garnish with Vodka spray via atomizer to neutralize the egg white smell, gradient mist of Peychaud's bitters via olive oil mister across the surface.

#DrinkHighballphx",Instagram
2022-05,"Got a citrusy drink that's become your main squeeze, or a specialty that makes people want to 'rum' back for more? 🍹⁠
⁠
Whatever cocktail you've created, we want to know all about it! Submit your bar and drink information along with a photo to the link in our bio for a chance to be featured on our page! 🔗",Instagram
2022-05,"Congratulations to the Top 15 Finalists of USBG Presents World Class sponsored by Diageo (@worldclassus ). The top bartenders across five regions are now headed to Nashville for a chance to be the 2022 World Class US Bartender of the Year. Comment below and tag your favorite competitors to cheer them on and give them a World Class welcome! 🍸

▪️ WEST - Jorge Vargas Baquedano (@stonefresh), Derrick Li (@zhderrickli) , Jonathan Stanyard (@thebittergringo )
▪️ SOUTHWEST - Conor O'Reilly (@conororeilly89 ), Jake Powell (@jakebehindbars ), Weston Simon (@weston.sim )
▪️ NORTHEAST - Steve Yang (@whiskeynoodletango go), Hunter Douglas (@hdiezzy ), Renato Tonelli (@sustainable_bartender )
▪️ SOUTH - Kristin Amron (@frostythebartender ), Nic Wallace (@nic.wallace87), Sam Penton (@samdpenton )
▪️ MIDWEST - Jarmel Doss (@mello_j9 ), Jessi Pollak @jessipollak ), Sarah Syman (@sarebear_555 238)

Follow their journey and stay tuned for 2023 applications on IG at @worldclassus 

MUST BE 21+. Please Drink Responsibly.
#WorldclassUS #WorldClass2022 #USBG #paidpartnershipwithdiageo",Instagram
2022-05,"For #AAPIHeritageMonth, @therealdiedrich of Pacific Cocktail Haven (@pch_sf) and Kona Street Market Bar (@konasstreetmarketbar) talk about his self-discovery as a Filipino bartender who identifies as that and so much more. Follow the 🔗 link in bio to read more.⁠
⁠
#totc2022 #totc #TalesoftheCocktail2022 #totcf #TalesTurns20 #totc20yearanniversary  #20YearsofTales #totc2022heritagemonthseries #AsainPacificHeritageMonth #AsiaPacific",Instagram
2022-05,"Meet the Red Coat CAP Class of 2022⁠
⁠
Tales of the Cocktail Foundation welcomes the newest members to the Cocktail Apprentice Program - the #CAP2022 Red Coats! Our behind the scenes team, Red Coats, will be paired with a #CAP2022 Grey Coat mentor to learn the ropes and make the celebration of #20YearsofTales & Tales of the Cocktail 2022 possible. ⁠
⁠
Follow the 🔗 link in bio to see the entire #CAP2022 class roster and to learn more about our apprentice program.⁠
⁠
Planning on attending Tales of the Cocktail 2022? Follow the link in bio to start purchasing tickets and building your agenda now!⁠
⁠
#totc2022 #totc #TalesoftheCocktail2022 #totcf #CAP2022 #CAPRedCoat2022#TalesTurns20 #totc20yearanniversary  #20YearsofTales",Instagram
2022-05,"Focus on Health (@fohealth) and Tales of the Cocktail Foundation present Full Hands In/ Full Hands Out: Retention & Prioritization of Staff With Business Development 

Join us Tuesday, May 24 at 1:00 PM CST along with moderator Colin Appiah (@cocktailcolin) Bacardi’s Trade Director of Multicultural/LGBTQ Advocacy, featuring panelists Sarah Ruiz (@sarahruiz87) , Beverage Consultant & Spirits Educator, Thandi Walton, Head Of Beverage at Thompson Buckhead Hotel, and Nectaly Mendoza (@nectaly_mendoza), proprietor of Herbs & Rye as they focus on staff retention, standard operating procedures, and the importance of prioritizing staff members' well-being. Follow the 🔗 link in bio to register for Full Hands In/Full Hands Out: Retention & Prioritization of Staff With Business Development Now!

Episode made possible by Bacardi

#TOTCF #FHIFHO2022 #FOH",Instagram
2022-05,"Sip, sip hooray — It's #WorldCocktailDay! 🍸🎉 There's no way we'd rather celebrate than with a 🍐Pear-y-licious Margarita🍐 from Jen & Shannon at @jiggersandshakers. ⬇️

🍐 2oz Tequila
🍐 1/2oz Spiced Pear Liqueur
🍐 1/4oz Paula’s Orange Liqueur
🍐 1/2oz Lime Juice
🍐 1/2oz Pear Juice
🍐 1/2oz Honey Syrup
🍐 Angostura Bitters, to top

🍐 Add all ingredients, minus bitters, to a shaker with ice. Shake and strain into your glass. Add ice. Top with several dashes Angostura Bitters. Garnish with Sage Leaf & Anise Star.",Instagram
2022-05,"🚨Tickets now on sale!🚨⁠
⁠
The 20 year anniversary of Tales of the Cocktail highlights the transformative nature and progress within the drinks industry. 🥂 Join fellow bartenders, distillers and community members in-person July 25-29 in New Orleans for the largest drinks conference in the world. Purchase tickets and get an agenda preview at the link in our bio! 🔗",Instagram
2022-05,"Happy #CincoDeMayo! 🎊 Check out 🍹Smoke Follows Beauty🍹 from @thewhiskeymcgee, celebrating one of the best flavors and traditions of Mexico! 🇲🇽

🔸Mezcal
🔸Serrano-Infused Tripel Sec
🔸Lime Juice
🔸Fresh Cucumber
🔸Agave Nectar

Created by: Justin Alford

Not a Mezcal person? Let us know how you'll partake in the comments below ⬇️",Instagram
2022-05,"A toast 🥂 — to the 2022 Spirited Awards® Regional Top 10 Honorees! 🎊

This year, we're partnering with @Forbes to recognize excellence among beverage professionals, products, establishments, journalists and media in the cocktail industry. 

Check out this year's list of honorees and all acknowledged establishments from current and previous years using the Spirited Awards Directory using the link in our bio now 📍🔗

Special thanks to @forbes the official media partner for the 16th Annual Spirited Awards.

@williamgrantusa | @angosturahouse | @absolutus | @drinkfortaleza | @greygoose | @aviationgin | @strangerandsons 

CORRECTION: An earlier announcement of the Spirited Awards Regional Top 10 Honorees for 2022 included a bar deemed to be ineligible. The list has since been updated in the press release linked in our bio.",Instagram
2022-05,"It feels like summer here in New Orleans & Year of the Tiger by @daintreenyc is a refreshing way to beat the heat! ☀️⁠
⁠
☀️ 1 oz Ojo de Tigre Mezcal ⁠
☀️ 1 oz Select Aperitivo ⁠
☀️ 1 oz Watermelon Shrub ⁠
☀️ Top with Club Soda ⁠
⁠
Build ingredients in glass with ice, adding soda last. Stir to combine. Serve in a highball & garnish with black salt rim + orange wheel 🍊",Instagram
2022-05,"Now is the time to advocate for equity within our hospitality community — It's early giving for GiveNOLA Day!✨⁠
⁠
Our partner and former grantee @turningtablesnola does this by providing mentorship, training, and platforms for exposure within the Black and Brown communities of New Orleans. You have an opportunity to join them in realizing their vision of changing the face of hospitality. Your charitable donation on or before #GivingTuesday will directly assist in their mission to cultivate leadership and create a model for equitable access to career pathways.⁠
⁠
Head to the link in our bio to support today!🔗",Instagram
